gesture,False,False,43,0.1,top-left,1,0.2,0,0.003469040652192166,adam,16,static,64,0,0,1,1,5,False,0.9982993197278912,0.8958333333333334,0.9930555555555556
gesture,False,False,43,0.1,top-left,1,0.2,0,0.004044258333489197,adam,16,static,64,0,0,2,1,7,False,0.9931972789115646,0.8993055555555556,0.9444444444444444
gesture,False,False,43,0.1,top-left,1,0.2,0,0.008092689709611186,adam,16,static,64,0,0,3,1,9,False,0.9600340136054422,0.8854166666666666,0.13541666666666666
gesture,False,False,43,0.1,top-left,1,0.2,0,0.003278601834658204,adam,16,static,64,0,0,4,1,11,False,0.9982993197278912,0.90625,0.9756944444444444
gesture,False,False,43,0.1,top-left,1,0.2,0,0.0031995195919191657,adam,16,static,64,4,0,1,1,5,False,1.0,0.90625,0.9895833333333334
gesture,False,False,43,0.1,top-left,1,0.2,0,0.0029380490289063377,adam,16,static,64,3,0,2,1,7,False,1.0,0.90625,0.9895833333333334
gesture,False,False,43,0.1,top-left,1,0.2,0,0.001831232932424743,adam,16,static,64,2,0,3,1,9,False,0.9991496598639455,0.8958333333333334,0.9930555555555556
gesture,False,False,43,0.1,top-left,1,0.2,0,0.008408595950399734,adam,16,static,64,1,0,4,1,11,False,0.9617346938775511,0.8645833333333334,0.1597222222222222
gesture,False,False,43,0.1,top-left,1,0.2,0,0.00735925326320235,adam,16,static,64,10,0,1,1,5,False,0.9693877551020408,0.8715277777777778,0.1736111111111111
gesture,False,False,43,0.1,top-left,1,0.2,0,0.008831440797392405,adam,16,static,64,8,0,2,1,7,False,0.9523809523809523,0.8715277777777778,0.1388888888888889
gesture,False,False,43,0.1,top-left,1,0.2,0,0.0035486331832797905,adam,16,static,64,6,0,3,1,9,False,1.0,0.8993055555555556,0.9236111111111112
gesture,False,False,43,0.1,top-left,1,0.2,0,0.0030693927713270697,adam,16,static,64,4,0,4,1,11,False,1.0,0.8854166666666666,0.9756944444444444
gesture,False,False,44,0.1,top-left,1,0.2,0,0.0030563960602621033,adam,16,static,64,0,0,1,1,5,False,0.9991496598639455,0.9027777777777778,0.9861111111111112
gesture,False,False,44,0.1,top-left,1,0.2,0,0.001985145674156798,adam,16,static,64,0,0,2,1,7,False,0.9991496598639455,0.9201388888888888,0.9930555555555556
gesture,False,False,44,0.1,top-left,1,0.2,0,0.00177139202710938,adam,16,static,64,0,0,3,1,9,False,0.9991496598639455,0.9166666666666666,0.9930555555555556
gesture,False,False,44,0.1,top-left,1,0.2,0,0.0015165587260742627,adam,16,static,64,0,0,4,1,11,False,0.9991496598639455,0.9166666666666666,0.9895833333333334
gesture,False,False,44,0.1,top-left,1,0.2,0,0.0023161684033036435,adam,16,static,64,4,0,1,1,5,False,0.9991496598639455,0.9236111111111112,0.9930555555555556
gesture,False,False,44,0.1,top-left,1,0.2,0,0.002190057736295624,adam,16,static,64,3,0,2,1,7,False,0.9982993197278912,0.9236111111111112,0.9930555555555556
gesture,False,False,44,0.1,top-left,1,0.2,0,0.0017394166872171418,adam,16,static,64,2,0,3,1,9,False,0.9982993197278912,0.90625,0.9895833333333334
gesture,False,False,44,0.1,top-left,1,0.2,0,0.0031526663529110096,adam,16,static,64,1,0,4,1,11,False,0.9982993197278912,0.8993055555555556,0.8854166666666666
gesture,False,False,44,0.1,top-left,1,0.2,0,0.006951530833038039,adam,16,static,64,10,0,1,1,5,False,0.9693877551020408,0.8923611111111112,0.13541666666666666
gesture,False,False,44,0.1,top-left,1,0.2,0,0.005976725656374478,adam,16,static,64,8,0,2,1,7,False,0.9770408163265306,0.9097222222222222,0.2638888888888889
gesture,False,False,44,0.1,top-left,1,0.2,0,0.003695289659009752,adam,16,static,64,6,0,3,1,9,False,0.9965986394557823,0.9131944444444444,0.9826388888888888
gesture,False,False,44,0.1,top-left,1,0.2,0,0.0028814663912556104,adam,16,static,64,4,0,4,1,11,False,0.9982993197278912,0.9201388888888888,0.9930555555555556
gesture,False,False,45,0.1,top-left,1,0.2,0,0.0025132866354570503,adam,16,static,64,0,0,1,1,5,False,0.9991496598639455,0.9097222222222222,0.9895833333333334
gesture,False,False,45,0.1,top-left,1,0.2,0,0.0030845756876934955,adam,16,static,64,0,0,2,1,7,False,1.0,0.9305555555555556,0.9548611111111112
gesture,False,False,45,0.1,top-left,1,0.2,0,0.0023508855651709296,adam,16,static,64,0,0,3,1,9,False,0.9982993197278912,0.90625,0.9548611111111112
gesture,False,False,45,0.1,top-left,1,0.2,0,0.00343509344225686,adam,16,static,64,0,0,4,1,11,False,0.9931972789115646,0.9131944444444444,0.8819444444444444
gesture,False,False,45,0.1,top-left,1,0.2,0,0.0027659276744262094,adam,16,static,64,4,0,1,1,5,False,0.9982993197278912,0.9409722222222222,0.9895833333333334
gesture,False,False,45,0.1,top-left,1,0.2,0,0.0027651696903060892,adam,16,static,64,3,0,2,1,7,False,0.9974489795918368,0.9027777777777778,0.9895833333333334
gesture,False,False,45,0.1,top-left,1,0.2,0,0.0020587804199031674,adam,16,static,64,2,0,3,1,9,False,0.9991496598639455,0.9201388888888888,0.9930555555555556
gesture,False,False,45,0.1,top-left,1,0.2,0,0.00886311107410156,adam,16,static,64,1,0,4,1,11,False,0.9566326530612245,0.9166666666666666,0.16319444444444445
gesture,False,False,45,0.1,top-left,1,0.2,0,0.006377475725828993,adam,16,static,64,10,0,1,1,5,False,0.9753401360544217,0.90625,0.2361111111111111
gesture,False,False,45,0.1,top-left,1,0.2,0,0.009220498739139868,adam,16,static,64,8,0,2,1,7,False,0.9506802721088435,0.8923611111111112,0.14583333333333334
gesture,False,False,45,0.1,top-left,1,0.2,0,0.00712714901789516,adam,16,static,64,6,0,3,1,9,False,0.9761904761904762,0.9131944444444444,0.3541666666666667
gesture,False,False,45,0.1,top-left,1,0.2,0,0.0059910389772128494,adam,16,static,64,4,0,4,1,11,False,0.9829931972789115,0.8993055555555556,0.4409722222222222
